orf_id,Ensembl
Q8N5Y8,
Q8N5Z0,
Q8N5Z5,
Q8N608,
Q8N609,
Q8N612,
Q8N635,
Q8N653,
Q8N661,
Q8N668,ENST00000311832.6 [Q8N668-1];
Q8N680,
Q8N682,
Q8N684,
Q8N690,ENST00000339144.3 [Q8N690-3];ENST00000376315.2 [Q8N690-2];ENST00000376321.4 [Q8N690-1];
Q8N693,
Q8N695,
Q8N697,
Q8N6C5,
Q8N6C8,
Q8N6D2,
Q8N6F1,
Q8N6F7,ENST00000308910.9 [Q8N6F7-1];ENST00000460387.6 [Q8N6F7-3];ENST00000484193.5 [Q8N6F7-2];ENST00000643065.1 [Q8N6F7-2];ENST00000644247.1 [Q8N6F7-3];ENST00000646639.2 [Q8N6F7-1];
Q8N6F8,
Q8N6G5,
Q8N6G6,
Q8N6H7,
Q8N6I1,
Q8N6I4,ENST00000283534.4 [Q8N6I4-2];ENST00000415050.3 [Q8N6I4-1];ENST00000622205.2 [Q8N6I4-3];ENST00000626767.1 [Q8N6I4-2];
Q8N6K0,ENST00000283547.2;
Q8N6K7,
Q8N6L0,
Q8N6L1,ENST00000295682.6 [Q8N6L1-1];
Q8N6M0,
Q8N6M3,
Q8N6M6,
Q8N6P7,
Q8N6Q3,
Q8N6R0,
Q8N6R1,ENST00000379179.8;
Q8N6S4,
Q8N6T3,
Q8N6T7,
Q8N6U8,
Q8N6W0,
Q8N6Y0,
Q8N715,
Q8N720,
Q8N726,ENST00000530628.2 [Q8N726-1];ENST00000579755.2 [Q8N726-1];
Q8N743,
Q8N752,
Q8N766,
Q8N7B6,
Q8N7C0,
Q8N7C3,
Q8N7E2,
Q8N7H5,
Q8N7J2,
Q8N7U6,
Q8N7U7,
Q8N7W2,
Q8N7X4,
Q8N807,
Q8N841,
Q8N865,
Q8N884,
Q8N895,
Q8N8B7,
Q8N8E2,
Q8N8N0,
Q8N8N7,
Q8N8Q3,
Q8N8Q8,
Q8N8R3,
Q8N8R7,
Q8N8S7,
Q8N8U9,
Q8N8V2,
Q8N8V4,
Q8N8W4,
Q8N8X9,
Q8N8Y2,
Q8N912,ENST00000410013.1;ENST00000557649.6;ENST00000618752.2;ENST00000630349.2;
Q8N960,
Q8N966,
Q8N983,
Q8N987,
Q8N988,
Q8N9A8,ENST00000427478.7 [Q8N9A8-1];ENST00000458059.7 [Q8N9A8-2];ENST00000565457.5 [Q8N9A8-1];ENST00000566482.5 [Q8N9A8-3];ENST00000568890.5 [Q8N9A8-3];
Q8N9B5,
Q8N9E0,
Q8N9F0,
Q8N9F7,
Q8N9I0,
Q8N9I5,
Q8N9I9,
Q8N9L9,
Q8N9M5,
Q8N9N2,
Q8N9N5,
Q8N9N8,ENST00000312234.6;ENST00000526451.5;ENST00000527249.5;ENST00000529964.5;ENST00000533544.6;
Q8N9Q2,ENST00000513458.9;
Q8N9R8,
Q8N9V2,
Q8N9V6,
Q8N9W5,
Q8N9W6,
Q8NA29,
Q8NA31,
Q8NA42,
Q8NA54,
Q8NA56,
Q8NA58,
Q8NA61,
Q8NA72,
Q8NA77,ENST00000333437.5;
Q8NA82,
Q8NAA4,
Q8NAC3,
Q8NAG6,
Q8NAM6,
Q8NAN2,
Q8NAP3,
Q8NAP8,
Q8NAT1,
Q8NAU1,
Q8NAV1,
Q8NAX2,
Q8NB12,
Q8NB14,
Q8NB15,
Q8NB16,
Q8NB49,
Q8NB59,
Q8NB66,
Q8NB78,
Q8NB90,
Q8NB91,
Q8NBB4,
Q8NBD8,ENST00000357461.7;ENST00000554278.6;ENST00000554480.6;ENST00000555638.5;ENST00000555994.6;ENST00000557006.6;
Q8NBF1,
Q8NBF2,
Q8NBI2,
Q8NBI3,
Q8NBI5,
Q8NBI6,
Q8NBJ4,
Q8NBJ5,
Q8NBJ7,
Q8NBJ9,
Q8NBK3,
Q8NBL1,
Q8NBM4,
Q8NBN3,
Q8NBN7,
Q8NBP7,
Q8NBQ5,
Q8NBQ7,
Q8NBR6,
Q8NBS3,
Q8NBS9,
Q8NBT0,
Q8NBT2,ENST00000592540.6 [Q8NBT2-1];
Q8NBU5,
Q8NBV8,
Q8NBW4,
Q8NBZ0,
Q8NBZ7,
Q8NC01,
Q8NC06,
Q8NC24,
Q8NC26,
Q8NC42,
Q8NC44,
Q8NC51,
Q8NC56,
Q8NC60,
Q8NC67,
Q8NC69,
Q8NCA5,
Q8NCB2,
Q8NCC3,
Q8NCD3,
Q8NCE0,
Q8NCE2,
Q8NCF5,
Q8NCG5,
Q8NCG7,
Q8NCH0,
Q8NCK7,
Q8NCL4,
Q8NCM2,
Q8NCM8,
Q8NCN4,
Q8NCP5,
Q8NCR0,
Q8NCR6,
Q8NCS7,
Q8NCT1,
Q8NCU7,
Q8NCU8,ENST00000414416.2 [Q8NCU8-1];ENST00000426713.1 [Q8NCU8-2];ENST00000611969.5 [Q8NCU8-2];
Q8NCW0,
Q8NCW5,
Q8NCW6,
Q8ND04,
Q8ND23,
Q8ND25,
Q8ND30,
Q8ND56,
Q8ND76,
Q8ND83,
Q8ND90,
Q8NDB2,
Q8NDC0,
Q8NDC4,ENST00000307450.11 [Q8NDC4-1];
Q8NDF8,
Q8NDG6,
Q8NDH3,
Q8NDH6,
Q8NDI1,
Q8NDL9,
Q8NDM7,
Q8NDN9,
Q8NDP4,
Q8NDQ6,
Q8NDT2,
Q8NDV1,
Q8NDV3,
Q8NDV7,
Q8NDW8,
Q8NDX1,
Q8NDX2,
Q8NDX5,
Q8NDZ2,
Q8NDZ4,
Q8NE01,
Q8NE09,
Q8NE31,
Q8NE35,
Q8NE63,
Q8NE71,
Q8NE79,
Q8NE86,
Q8NEA6,
Q8NEA9,
Q8NEB5,
Q8NEB9,
Q8NEC5,
Q8NEH6,
Q8NEJ0,ENST00000334679.4;ENST00000377087.3;ENST00000404885.5;ENST00000407308.1;
Q8NEJ9,
Q8NEK8,
Q8NEL9,
Q8NEM0,
Q8NEM7,
Q8NEM8,
Q8NEN9,
Q8NEP3,
Q8NEQ6,ENST00000329454.2;
Q8NER1,
Q8NER5,
Q8NES3,
Q8NES8,ENST00000317676.3;
Q8NET5,
Q8NET6,
Q8NET8,
Q8NEU8,
Q8NEV1,
Q8NEV4,
Q8NEV8,
Q8NEV9,
Q8NEW0,
Q8NEY1,
Q8NEY4,
Q8NEY8,
Q8NEZ2,
Q8NEZ3,
Q8NEZ4,
Q8NEZ5,
Q8NF37,
Q8NF50,
Q8NF64,
Q8NF91,
Q8NF99,
Q8NFA0,
Q8NFA2,
Q8NFB2,
Q8NFC6,
Q8NFD2,
Q8NFD5,
Q8NFF2,
Q8NFF5,
Q8NFG4,
Q8NFH3,
Q8NFH4,
Q8NFH5,
Q8NFH8,
Q8NFJ5,
Q8NFJ6,
Q8NFJ9,
Q8NFL0,
Q8NFM4,
Q8NFM7,
Q8NFP4,
Q8NFP7,ENST00000356450.3;ENST00000376006.7;
Q8NFP9,
Q8NFQ8,
Q8NFR3,ENST00000359175.9;ENST00000497137.1;ENST00000620149.2;
Q8NFR9,
Q8NFT2,
Q8NFT6,
Q8NFT8,
Q8NFU1,
Q8NFU3,ENST00000318289.14 [Q8NFU3-3];ENST00000368023.7 [Q8NFU3-4];ENST00000368024.5 [Q8NFU3-2];ENST00000423014.3 [Q8NFU3-1];
Q8NFU5,
Q8NFU7,
Q8NFV4,
Q8NFW1,
Q8NFW5,
Q8NFW8,
Q8NFW9,
Q8NFX7,
Q8NFY4,
Q8NFY9,
Q8NFZ0,
Q8NFZ3,
Q8NFZ4,
Q8NFZ5,
Q8NFZ8,
Q8NG06,
Q8NG08,
Q8NG11,
Q8NG27,
Q8NG31,
Q8NG50,
Q8NG66,
Q8NG98,
Q8NHC4,
Q8NHE4,ENST00000421974.7 [Q8NHE4-2];ENST00000425642.3 [Q8NHE4-1];ENST00000456496.7 [Q8NHE4-1];ENST00000464662.5 [Q8NHE4-1];ENST00000471877.5 [Q8NHE4-1];ENST00000479613.5 [Q8NHE4-3];ENST00000606024.5 [Q8NHE4-2];ENST00000649866.2 [Q8NHE4-1];
Q8NHG7,ENST00000354193.5;
Q8NHG8,
Q8NHH1,
Q8NHH9,
Q8NHJ6,
Q8NHL6,
Q8NHM5,
Q8NHP6,
Q8NHP8,
Q8NHQ1,
Q8NHQ9,
Q8NHS1,ENST00000291715.5;ENST00000601435.1;
Q8NHS3,
Q8NHS9,
Q8NHU3,
Q8NHU6,
Q8NHV1,
Q8NHV4,
Q8NHV9,ENST00000217999.3;
Q8NHW3,
Q8NHW4,ENST00000610565.4 [Q8NHW4-6];ENST00000613173.4 [Q8NHW4-9];ENST00000613828.2 [Q8NHW4-1];ENST00000614182.4 [Q8NHW4-3];ENST00000615418.4 [Q8NHW4-3];ENST00000616100.4 [Q8NHW4-6];ENST00000617405.5 [Q8NHW4-4];ENST00000617416.4 [Q8NHW4-5];ENST00000620055.4 [Q8NHW4-7];ENST00000620063.3 [Q8NHW4-1];ENST00000620098.4 [Q8NHW4-10];ENST00000620250.1 [Q8NHW4-1];ENST00000620576.4 [Q8NHW4-2];ENST00000620708.1 [Q8NHW4-1];ENST00000620732.4 [Q8NHW4-5];ENST00000622783.2 [Q8NHW4-7];ENST00000631554.1 [Q8NHW4-10];ENST00000631660.1 [Q8NHW4-7];ENST00000631768.1 [Q8NHW4-5];ENST00000631782.1 [Q8NHW4-6];ENST00000631808.1 [Q8NHW4-3];ENST00000632416.1 [Q8NHW4-2];ENST00000632480.1 [Q8NHW4-7];ENST00000632699.1 [Q8NHW4-2];ENST00000632710.1 [Q8NHW4-5];ENST00000633309.1 [Q8NHW4-4];ENST00000633550.1 [Q8NHW4-5];ENST00000633849.1 [Q8NHW4-10];ENST00000633897.1 [Q8NHW4-5];ENST00000633927.1 [Q8NHW4-9];ENST00000634027.1 [Q8NHW4-4];ENST00000634078.1 [Q8NHW4-6];ENST00000634191.1 [Q8NHW4-5];
Q8NHX9,
Q8NHY0,
Q8NHY2,
Q8NHY3,
Q8NHZ8,ENST00000374206.4;
Q8NI08,
Q8NI17,
Q8NI22,ENST00000319466.9 [Q8NI22-1];ENST00000409105.5 [Q8NI22-1];ENST00000409147.1 [Q8NI22-2];ENST00000409207.5 [Q8NI22-1];ENST00000409218.5 [Q8NI22-1];ENST00000409800.5 [Q8NI22-2];ENST00000409913.5 [Q8NI22-2];ENST00000409973.5 [Q8NI22-1];ENST00000412438.5 [Q8NI22-1];ENST00000444761.6 [Q8NI22-3];
Q8NI27,
Q8NI35,
Q8NI36,
Q8NI37,
Q8NI38,
Q8NI51,
Q8NI60,
Q8NI77,
Q8TA86,
Q8TAA9,
Q8TAB3,
Q8TAB5,
Q8TAB7,
Q8TAC2,ENST00000595669.5 [Q8TAC2-2];ENST00000598418.6 [Q8TAC2-1];ENST00000601423.5 [Q8TAC2-1];
Q8TAC9,
Q8TAD2,
Q8TAD4,
Q8TAD8,
Q8TAE7,
Q8TAE8,
Q8TAF3,
Q8TAF8,
Q8TAG5,
Q8TAG9,
Q8TAI7,ENST00000301068.11 [Q8TAI7-1];ENST00000550797.1 [Q8TAI7-2];
Q8TAK6,
Q8TAM1,
Q8TAM2,
Q8TAM6,
Q8TAP4,ENST00000261169.10 [Q8TAP4-3];ENST00000320122.10 [Q8TAP4-1];ENST00000354662.5 [Q8TAP4-1];ENST00000441439.6 [Q8TAP4-1];ENST00000447609.5 [Q8TAP4-1];ENST00000534946.5 [Q8TAP4-1];ENST00000535535.5 [Q8TAP4-1];ENST00000537304.6 [Q8TAP4-1];ENST00000540445.5 [Q8TAP4-2];ENST00000540848.5 [Q8TAP4-1];ENST00000541295.5 [Q8TAP4-4];ENST00000541846.5 [Q8TAP4-1];
Q8TAP6,
Q8TAP8,
Q8TAP9,ENST00000306984.8;
Q8TAQ2,
Q8TAS1,
Q8TAT2,
Q8TAT5,
Q8TAT6,
Q8TAU0,
Q8TAU3,
Q8TAV3,
Q8TAX0,
Q8TAX7,
Q8TAX9,
Q8TAZ6,
Q8TB24,
Q8TB36,
Q8TB37,
Q8TB40,
Q8TB45,
Q8TB61,
Q8TB68,
Q8TB72,
Q8TB73,
Q8TB92,
Q8TBA6,
Q8TBB0,
Q8TBB1,
Q8TBB6,
Q8TBC3,
Q8TBC4,
Q8TBC5,
Q8TBE0,
Q8TBE1,ENST00000272133.4;
Q8TBE3,
Q8TBE7,
Q8TBE9,
Q8TBF2,ENST00000378424.9 [Q8TBF2-7];ENST00000378427.6 [Q8TBF2-2];ENST00000419916.8 [Q8TBF2-1];
Q8TBG4,
Q8TBG9,
Q8TBJ4,
Q8TBJ5,
Q8TBK2,
Q8TBK6,ENST00000324170.7 [Q8TBK6-2];ENST00000509437.6 [Q8TBK6-1];
Q8TBM7,ENST00000372274.5 [Q8TBM7-3];ENST00000372275.5 [Q8TBM7-2];ENST00000372277.7 [Q8TBM7-3];ENST00000372281.8 [Q8TBM7-1];
Q8TBM8,
Q8TBN0,
Q8TBP5,ENST00000312637.5;
Q8TBX8,
Q8TBY8,
Q8TBY9,
Q8TBZ3,
Q8TBZ6,
Q8TBZ8,
Q8TC05,
Q8TC07,
Q8TC12,
Q8TC20,
Q8TC29,
Q8TC36,
Q8TC41,
Q8TC44,
Q8TC57,
Q8TC59,
Q8TC71,
Q8TC84,
Q8TC92,
Q8TC94,
Q8TCB7,
Q8TCC7,
Q8TCD5,
Q8TCE6,
Q8TCE9,ENST00000360675.7 [Q8TCE9-2];ENST00000392052.8 [Q8TCE9-1];
Q8TCF1,
Q8TCG1,
Q8TCG2,
Q8TCG5,
Q8TCI5,ENST00000369737.4 [Q8TCI5-3];ENST00000369738.9 [Q8TCI5-1];
Q8TCJ0,
Q8TCJ2,
Q8TCQ1,
Q8TCS8,
Q8TCT0,
Q8TCT1,
Q8TCT6,
Q8TCT7,
Q8TCT8,
Q8TCT9,
Q8TCU4,
Q8TCU5,
Q8TCU6,
Q8TCX1,
Q8TCX5,
Q8TCY5,ENST00000303645.10 [Q8TCY5-4];ENST00000339944.4 [Q8TCY5-2];ENST00000399784.6 [Q8TCY5-4];
Q8TCY9,
Q8TCZ2,
Q8TD06,ENST00000310398.7;
Q8TD07,
Q8TD08,
Q8TD10,
Q8TD16,
Q8TD17,
Q8TD19,
Q8TD20,
Q8TD23,
Q8TD26,
Q8TD30,
Q8TD31,
Q8TD43,
Q8TD46,
Q8TD57,
Q8TD84,
Q8TD91,
Q8TDB4,
Q8TDB6,
Q8TDB8,
Q8TDC0,
Q8TDC3,
Q8TDD1,
Q8TDD2,
Q8TDD5,
Q8TDF5,
Q8TDF6,
Q8TDG2,
Q8TDG4,
Q8TDH9,ENST00000397457.7 [Q8TDH9-1];
Q8TDI0,
Q8TDI7,
Q8TDI8,
Q8TDJ6,
Q8TDL5,
Q8TDM6,
Q8TDN1,
Q8TDN2,
Q8TDN4,
Q8TDN7,
Q8TDP1,ENST00000308418.10;ENST00000531596.6;ENST00000534482.6;ENST00000644142.1;
Q8TDQ0,
Q8TDQ1,
Q8TDQ7,
Q8TDR0,
Q8TDR2,
Q8TDR4,
Q8TDS4,
Q8TDS5,
Q8TDT2,
Q8TDU6,
Q8TDV0,
Q8TDW0,
Q8TDW5,
Q8TDW7,
Q8TDX5,
Q8TDX6,
Q8TDX7,
Q8TDX9,
Q8TDY2,
Q8TDY4,
Q8TDZ2,
Q8TE02,
Q8TE04,
Q8TE12,
Q8TE23,
Q8TE49,
Q8TE54,
Q8TE56,
Q8TE57,
Q8TE58,
Q8TE60,
Q8TE67,
Q8TE68,
Q8TE73,
Q8TE76,
Q8TE77,
Q8TE85,
Q8TE99,
Q8TEA1,
Q8TEA7,
Q8TEA8,
Q8TEB1,
Q8TEB7,
Q8TEB9,
Q8TEC5,
Q8TED0,
Q8TED1,
Q8TED4,
Q8TED9,
Q8TEH3,
Q8TEJ3,
Q8TEK3,
Q8TEL6,
Q8TEM1,
Q8TEP8,
Q8TEQ6,
Q8TEQ8,
Q8TER0,
Q8TER5,
Q8TES7,
Q8TEU7,
Q8TEU8,
Q8TEV9,
Q8TEW0,
Q8TEW6,
Q8TEW8,
Q8TEX9,
Q8TEY5,
Q8TEY7,
Q8TEZ7,
Q8TF01,
Q8TF09,ENST00000305904.11;
Q8TF17,
Q8TF30,
Q8TF40,
Q8TF42,
Q8TF46,
Q8TF47,
Q8TF50,
Q8TF62,
Q8TF63,
Q8TF65,
Q8TF66,
Q8TF71,
Q8TF72,
Q8TF74,
Q8TF76,
Q8WTP8,
Q8WTQ1,ENST00000314265.3;ENST00000316169.2;ENST00000616398.2;ENST00000644603.2;ENST00000646687.2;ENST00000646913.2;ENST00000647293.2;
Q8WTQ7,
Q8WTR2,
Q8WTR4,
Q8WTR7,
Q8WTS1,
Q8WTS6,
Q8WTT0,
Q8WTT2,
Q8WTU0,
Q8WTV0,
Q8WTV1,
Q8WTW3,
Q8WTW4,
Q8WTX7,
Q8WTX9,
Q8WU03,
Q8WU08,
Q8WU10,
Q8WU17,
Q8WU20,
Q8WU39,ENST00000302125.9 [Q8WU39-1];ENST00000417694.6 [Q8WU39-4];ENST00000503481.5 [Q8WU39-2];
Q8WU58,
Q8WU66,
Q8WU67,
Q8WU68,
Q8WU79,
Q8WU90,
Q8WUA4,
Q8WUA7,
Q8WUA8,
Q8WUB8,
Q8WUD1,
Q8WUD6,
Q8WUE5,
Q8WUF5,
Q8WUG5,
Q8WUH2,
Q8WUI4,
Q8WUJ0,
Q8WUJ3,
Q8WUK0,
Q8WUM0,
Q8WUM4,
Q8WUM9,
Q8WUP2,
Q8WUQ7,
Q8WUU4,
Q8WUU5,
Q8WUW1,ENST00000530758.2 [Q8WUW1-1];
Q8WUX1,
Q8WUX9,
Q8WUY3,
Q8WV16,
Q8WV19,ENST00000361731.4;
Q8WV22,
Q8WV24,
Q8WV28,
Q8WV37,
Q8WV41,
Q8WV44,
Q8WV74,
Q8WV92,
Q8WV93,
Q8WV99,
Q8WVB3,
Q8WVB6,
Q8WVC0,
Q8WVD3,
Q8WVD5,
Q8WVE7,ENST00000357613.8 [Q8WVE7-2];ENST00000561878.2 [Q8WVE7-1];ENST00000568559.1 [Q8WVE7-2];
Q8WVF1,
Q8WVJ2,ENST00000302764.9;
Q8WVJ9,ENST00000448943.2;ENST00000612363.2;ENST00000671947.1;ENST00000673387.1;
Q8WVK2,ENST00000244227.8;ENST00000450162.6;
Q8WVK7,ENST00000330137.12 [Q8WVK7-1];ENST00000437036.6 [Q8WVK7-2];
Q8WVM0,
Q8WVM7,
Q8WVM8,
Q8WVN6,
Q8WVN8,
Q8WVP5,ENST00000327473.9;ENST00000536716.1;
Q8WVP7,
Q8WVQ1,
Q8WVR3,
Q8WVS4,
Q8WVT3,
Q8WVV4,
Q8WVV5,
Q8WVV9,
Q8WVX3,ENST00000399075.6 [Q8WVX3-2];ENST00000504110.2 [Q8WVX3-1];
Q8WVX9,
Q8WVY7,
Q8WVZ1,
Q8WVZ9,
Q8WW01,ENST00000423085.7 [Q8WW01-2];ENST00000645668.2 [Q8WW01-1];
Q8WW12,ENST00000265260.8 [Q8WW12-1];ENST00000469941.5 [Q8WW12-3];
Q8WW22,
Q8WW24,
Q8WW34,ENST00000361033.1 [Q8WW34-1];ENST00000380585.2 [Q8WW34-2];
Q8WW35,ENST00000325318.10;
Q8WW38,
Q8WW43,
Q8WWA0,
Q8WWB3,ENST00000372202.6 [Q8WWB3-1];ENST00000372204.7 [Q8WWB3-1];ENST00000421924.6 [Q8WWB3-1];
Q8WWB5,
Q8WWB7,
Q8WWC4,
Q8WWF3,
Q8WWF5,
Q8WWG9,
Q8WWH4,
Q8WWH5,
Q8WWI1,
Q8WWI5,
Q8WWK9,
Q8WWL2,
Q8WWL7,
Q8WWM7,
Q8WWM9,ENST00000293230.10;
Q8WWN8,
Q8WWN9,
Q8WWP7,
Q8WWQ0,
Q8WWQ2,
Q8WWQ8,
Q8WWR8,
Q8WWT9,
Q8WWU5,
Q8WWV3,
Q8WWV6,
Q8WWW0,
Q8WWX8,
Q8WWX9,ENST00000400299.6;ENST00000402395.5;
Q8WWY3,
Q8WWY6,ENST00000305625.2;ENST00000595891.2;
Q8WWY8,
Q8WWZ1,ENST00000341010.6 [Q8WWZ1-1];ENST00000393197.3 [Q8WWZ1-1];
Q8WWZ3,
Q8WWZ4,
Q8WWZ7,
Q8WWZ8,
Q8WX92,
Q8WX93,
Q8WX94,
Q8WXA3,
Q8WXA8,
Q8WXA9,
Q8WXB1,
Q8WXC3,ENST00000302964.4;
Q8WXC6,ENST00000307266.7 [Q8WXC6-1];ENST00000607357.2 [Q8WXC6-2];
Q8WXD0,
Q8WXD2,
Q8WXD5,ENST00000281950.8;
Q8WXE1,
Q8WXE9,
Q8WXF0,
Q8WXF1,
Q8WXF3,ENST00000431365.3;ENST00000673090.1;
Q8WXF7,
Q8WXF8,
Q8WXG1,
Q8WXG6,
Q8WXG8,ENST00000317593.9;ENST00000513010.5;ENST00000613039.1;
Q8WXG9,
Q8WXH0,
Q8WXH2,
Q8WXH5,
Q8WXI2,
Q8WXI3,
Q8WXI4,
Q8WXI7,
Q8WXI8,
Q8WXI9,
Q8WXK1,
Q8WXK3,
Q8WXK4,
Q8WXR4,
Q8WXS3,ENST00000297574.6 [Q8WXS3-1];ENST00000306391.10 [Q8WXS3-4];ENST00000309982.10 [Q8WXS3-2];ENST00000330955.5 [Q8WXS3-5];ENST00000438105.2 [Q8WXS3-6];
Q8WXS5,
Q8WXS8,
Q8WXU2,
Q8WXW3,
Q8WXX0,
Q8WXX5,
Q8WXX7,
Q8WY07,
Q8WY21,
Q8WY36,
Q8WY41,
Q8WY54,
Q8WY64,
Q8WY91,
Q8WY98,ENST00000309777.11 [Q8WY98-3];ENST00000344461.7 [Q8WY98-1];ENST00000373593.5 [Q8WY98-2];ENST00000461402.5 [Q8WY98-1];ENST00000489170.5 [Q8WY98-1];ENST00000491434.5 [Q8WY98-4];
Q8WYA0,
Q8WYA1,
Q8WYA6,
Q8WYB5,
Q8WYH8,
Q8WYJ6,
Q8WYK0,
Q8WYK2,ENST00000267569.5 [Q8WYK2-2];ENST00000419727.6 [Q8WYK2-1];ENST00000435893.6 [Q8WYK2-1];ENST00000437176.5 [Q8WYK2-1];ENST00000651602.1 [Q8WYK2-1];
Q8WYL5,
Q8WYN0,
Q8WYP3,
Q8WYP5,
Q8WYQ3,ENST00000484558.3;ENST00000629095.1;
Q8WYQ5,
Q8WYR1,
Q8WYR4,
Q8WZ04,
Q8WZ19,
Q8WZ42,
Q8WZ55,
Q8WZ59,ENST00000291934.4;
Q8WZ73,
Q8WZ74,
Q8WZ75,
Q8WZA1,
Q8WZA2,
Q92185,
Q92186,
Q92187,
Q92466,
Q92481,
Q92482,
Q92484,
Q92485,
Q92496,
Q92499,
Q92502,
Q92503,
Q92504,
Q92506,
Q92508,
Q92519,
Q92520,
Q92521,
Q92522,
Q92523,
Q92526,
Q92529,
Q92530,
Q92535,
Q92536,
Q92537,
Q92538,
Q92539,
Q92540,
Q92541,
Q92542,
Q92543,
Q92544,
Q92546,
Q92547,
Q92551,
Q92552,
Q92556,
Q92558,
Q92560,
Q92562,
Q92563,
Q92564,
Q92565,
Q92567,
Q92569,
Q92570,
Q92572,ENST00000316788.12;
Q92574,
Q92575,
Q92581,
Q92583,ENST00000219244.9;ENST00000616880.1;
Q92585,
Q92597,
Q92598,
Q92599,
Q92600,
Q92604,
Q92608,
Q92609,
Q92611,
Q92613,
Q92614,
Q92615,
Q92616,
Q92618,
Q92619,
Q92620,
Q92621,
Q92622,
Q92624,
Q92625,
Q92626,
Q92629,
Q92630,
Q92633,
Q92636,
Q92637,
Q92643,
Q92665,
Q92667,
Q92673,
Q92674,
Q92681,
Q92685,
Q92686,ENST00000284292.11;ENST00000412681.2;
Q92688,
Q92692,
Q92696,
Q92698,
Q92729,
Q92730,
Q92731,
Q92733,
Q92734,
Q92736,
Q92737,
Q92738,
Q92743,
Q92748,ENST00000281030.2;
Q92750,
Q92752,
Q92753,
Q92754,
Q92759,
Q92764,
Q92765,
Q92766,
Q92769,
Q92772,
Q92777,
Q92781,
Q92782,
Q92783,
Q92784,
Q92785,
Q92786,
Q92791,
Q92793,
Q92794,
Q92796,
Q92797,
Q92800,
Q92802,
Q92804,
Q92805,
Q92813,
Q92817,
Q92819,
Q92820,
Q92823,
Q92824,
Q92826,
Q92830,
Q92831,
Q92832,
Q92833,
Q92834,
Q92835,
Q92837,
Q92838,
Q92839,
Q92841,
Q92843,ENST00000250405.10 [Q92843-1];ENST00000553781.5 [Q92843-2];ENST00000556100.3 [Q92843-1];ENST00000557008.2 [Q92843-2];ENST00000678311.1 [Q92843-1];ENST00000679000.1 [Q92843-1];ENST00000679219.1 [Q92843-1];
Q92844,
Q92845,
Q92847,
Q92851,
Q92854,
Q92858,
Q92859,
Q92870,
Q92871,
Q92874,
Q92876,
Q92878,
Q92879,
Q92882,
Q92886,
Q92887,
Q92888,
Q92889,
Q92890,
Q92896,
Q92900,
Q92902,
Q92903,
Q92904,
Q92905,
Q92908,
Q92911,
Q92913,
Q92915,
Q92917,
Q92918,
Q92922,
Q92925,
Q92930,
Q92932,
Q92934,ENST00000309032.8;ENST00000394532.7;
Q92935,
Q92945,
Q92947,
Q92949,
Q92952,
Q92953,
Q92954,
Q92956,
Q92959,
Q92963,
Q92966,
Q92968,
Q92973,
Q92974,
Q92979,
Q92982,ENST00000375446.5;
Q92985,
Q92988,
Q92989,
Q92990,
Q92993,
Q92994,
Q92995,
Q92997,
Q93008,
Q93009,
Q93015,
Q93033,
Q93034,
Q93038,
Q93045,ENST00000220876.12 [Q93045-1];ENST00000518111.5 [Q93045-2];
Q93050,
Q93052,
Q93062,ENST00000287771.9 [Q93062-2];ENST00000320203.8 [Q93062-1];ENST00000339877.8 [Q93062-3];ENST00000397323.9 [Q93062-1];
Q93063,
Q93070,
Q93074,
Q93077,ENST00000314088.6;ENST00000377791.4;ENST00000602637.1;
Q93079,ENST00000619466.3;
Q93084,
Q93086,
Q93088,
Q93091,ENST00000304677.3;
Q93096,ENST00000626021.3;ENST00000648894.1;ENST00000672924.1;ENST00000673199.1;
Q93097,
Q93098,
Q93099,
Q93100,
Q95460,
Q969D9,ENST00000344895.4 [Q969D9-1];ENST00000379706.4 [Q969D9-2];
Q969E2,
Q969E3,ENST00000380433.5;
Q969E8,ENST00000375151.5;
Q969F0,ENST00000370350.7;
Q969F1,
Q969F2,
Q969F8,
Q969F9,
Q969G2,
Q969G3,
Q969G5,
Q969G6,ENST00000376736.6;
Q969G9,
Q969H0,
Q969H4,
Q969H6,ENST00000341039.6 [Q969H6-2];ENST00000357500.5 [Q969H6-1];
Q969H8,ENST00000262947.8;
Q969I6,
Q969J2,
Q969J3,ENST00000298571.6 [Q969J3-2];ENST00000314565.9 [Q969J3-1];ENST00000627374.3 [Q969J3-1];ENST00000627461.1 [Q969J3-2];
Q969J5,
Q969K3,
Q969K4,
Q969K7,
Q969L2,ENST00000614891.5;
Q969L4,ENST00000315732.3;
Q969M3,
Q969M7,ENST00000272930.9 [Q969M7-1];ENST00000409633.5 [Q969M7-6];ENST00000409953.5 [Q969M7-7];ENST00000414443.5 [Q969M7-3];ENST00000433241.5 [Q969M7-4];ENST00000441728.6 [Q969M7-5];ENST00000612130.4 [Q969M7-1];
Q969N2,
Q969P0,
Q969P5,
Q969P6,
Q969Q1,
Q969Q6,
Q969R2,
Q969R5,
Q969R8,
Q969S0,
Q969S2,
Q969S3,
Q969S6,ENST00000343666.6;
Q969S8,
Q969S9,
Q969T4,
Q969T7,
Q969T9,
Q969U6,
Q969U7,
Q969V3,
Q969V4,
Q969V5,
Q969V6,
Q969W0,ENST00000298130.5;
Q969W1,
Q969W9,
Q969X0,
Q969X1,
Q969X2,
Q969X5,
